"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster","direction"
"GO_Biological_Process_AutoRIF","neuron_projection_morphogenesis_(GO:0048812)","1 of 39",0.04392462026759527,0.22084322967874298,0.04947731571662028,0.24876094846411864,-2.64430900152533,8.26420680304175,"sema3d","GO:0048812","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_smoothened_signaling_pathway_(GO:0008589)","1 of 43",0.048323879515279666,0.22362850976785428,0.05430754846208851,0.2511909579359683,-2.7020990099902757,8.186899131875744,"nfatc1","GO:0008589","LEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_heart_tube_morphogenesis_(GO:0003143)","2 of 121",0.008452105424630282,0.22084322967874298,0.009542015518933963,0.24876094846411864,-1.6419473241916902,7.837572357676671,"sema3d;nfatc1","GO:0003143","LEC","downregulated"
"GO_Biological_Process_AutoRIF","retinal_ganglion_cell_axon_guidance_(GO:0031290)","1 of 29",0.03284120706528828,0.22084322967874298,0.037309116691776396,0.24876094846411864,-2.2450277588357084,7.669174757999813,"sema3d","GO:0031290","LEC","downregulated"
"GO_Biological_Process_AutoRIF","hyaluronan_metabolic_process_(GO:0030212)","1 of 39",0.04392462026759527,0.22084322967874298,0.04947731571662028,0.24876094846411864,-2.4466790603192026,7.646557843083478,"sema3d","GO:0030212","LEC","downregulated"
"GO_Biological_Process_AutoRIF","endocardial_cell_differentiation_(GO:0060956)","1 of 49",0.05488648184532434,0.23474210956281175,0.061513444551685545,0.26288163299728134,-2.617554206841059,7.597420180187899,"nfatc1","GO:0060956","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_muscle_system_process_(GO:0090257)","1 of 41",0.046126675791525115,0.22362850976785428,0.05189506867761001,0.2511909579359683,-2.421498393106064,7.449410109112201,"sema3d","GO:0090257","LEC","downregulated"
"GO_Biological_Process_AutoRIF","skeletal_muscle_organ_development_(GO:0060538)","1 of 50",0.0559760317894696,0.23474210956281175,0.06270983972339024,0.26288163299728134,-2.5759403031047143,7.426002320919978,"meox1","GO:0060538","LEC","downregulated"
"GO_Biological_Process_AutoRIF","enteric_nervous_system_development_(GO:0048484)","1 of 57",0.0635693098885563,0.24249251211228545,0.0710480615634182,0.26933687562513514,-2.507292354050097,6.9091561743495085,"sema3d","GO:0048484","LEC","downregulated"
"GO_Biological_Process_AutoRIF","atrioventricular_valve_formation_(GO:0003190)","1 of 56",0.06248814399153775,0.24249251211228545,0.0698607941595735,0.26933687562513514,-2.4584833845134284,6.81682971475219,"sema3d","GO:0003190","LEC","downregulated"
"GO_Biological_Process_AutoRIF","atrioventricular_valve_development_(GO:0003171)","1 of 58",0.06464928310681334,0.24249251211228545,0.07223402975034163,0.26933687562513514,-2.4798664627431646,6.791804362462539,"sema3d","GO:0003171","LEC","downregulated"
"GO_Biological_Process_AutoRIF","endothelial_tube_morphogenesis_(GO:0061154)","1 of 51",0.05706438022521389,0.23474210956281175,0.06390492735845514,0.26288163299728134,-2.2514875344392955,6.4473038011937245,"nfatc1","GO:0061154","LEC","downregulated"
"GO_Biological_Process_AutoRIF","NAD_metabolic_process_(GO:0019674)","1 of 47",0.05270377236664602,0.23266787313080303,0.059116726832254274,0.2609787208936103,-2.1009728378062875,6.183306440636804,"nfatc1","GO:0019674","LEC","downregulated"
"GO_Biological_Process_AutoRIF","primary_neural_tube_formation_(GO:0014020)","1 of 35",0.03950591290395013,0.22084322967874298,0.044625951838449814,0.24876094846411864,-1.8984919687524264,6.134606447767019,"sema3d","GO:0014020","LEC","downregulated"
"GO_Biological_Process_AutoRIF","smoothened_signaling_pathway_(GO:0007224)","1 of 62",0.06895727426051627,0.24339717379506126,0.07696493401854176,0.26933687562513514,-2.241288588076704,5.993806752825618,"nfatc1","GO:0007224","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_cycle_process_(GO:0010564)","1 of 71",0.07858097065195387,0.24339717379506126,0.0875339254614516,0.26933687562513514,-2.3278313877585384,5.921131772321899,"meox1","GO:0010564","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_blood_vessel_endothelial_cell_migration_(GO:0043535)","1 of 72",0.07964437763382158,0.24339717379506126,0.08870182864728528,0.26933687562513514,-2.339450894689078,5.919240833053969,"sema3d","GO:0043535","LEC","downregulated"
"GO_Biological_Process_AutoRIF","muscle_tissue_morphogenesis_(GO:0060415)","2 of 122",0.008586995075340434,0.22084322967874298,0.009692563928094955,0.24876094846411864,-1.2413082534617637,5.905531986028564,"nfatc1;meox1","GO:0060415","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_myotube_differentiation_(GO:0010830)","1 of 72",0.07964437763382158,0.24339717379506126,0.08870182864728528,0.26933687562513514,-2.2560682526875726,5.708267420265654,"meox1","GO:0010830","LEC","downregulated"
"GO_Biological_Process_AutoRIF","ventricular_cardiac_muscle_cell_development_(GO:0055015)","1 of 78",0.08600020929619397,0.24339717379506126,0.09568237657311017,0.26933687562513514,-2.323859259103258,5.701369201506581,"sema3d","GO:0055015","LEC","downregulated"
"GO_Biological_Process_AutoRIF","neuron_projection_development_(GO:0031175)","1 of 65",0.07217580588522268,0.24339717379506126,0.08049952842656238,0.26933687562513514,-2.1068182534912245,5.538088619030204,"sema3d","GO:0031175","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_nuclear_division_(GO:0051783)","2 of 172",0.0165244686324472,0.22084322967874298,0.018557658365951395,0.24876094846411864,-1.324953685351004,5.4361697651264445,"sema3d;meox1","GO:0051783","LEC","downregulated"
"GO_Biological_Process_AutoRIF","cofactor_biosynthetic_process_(GO:0051188)","1 of 69",0.07645062981821413,0.24339717379506126,0.08519426980139994,0.26933687562513514,-2.107568252353736,5.418790037640328,"sema3d","GO:0051188","LEC","downregulated"
"GO_Biological_Process_AutoRIF","respiratory_system_development_(GO:0060541)","1 of 82",0.09021408257413367,0.24339717379506126,0.10031056932953201,0.26933687562513514,-2.1913392599556323,5.271419409442616,"sema3d","GO:0060541","LEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiocyte_differentiation_(GO:0035051)","1 of 85",0.0933622858113344,0.24339717379506126,0.10376837638488452,0.26933687562513514,-2.215868707804014,5.254418132380778,"nfatc1","GO:0035051","LEC","downregulated"
"GO_Biological_Process_AutoRIF","renal_system_development_(GO:0072001)","1 of 87",0.09545529600301217,0.24339717379506126,0.10606724733957182,0.26933687562513514,-2.235907471778088,5.252364083753046,"ptn","GO:0072001","LEC","downregulated"
"GO_Biological_Process_AutoRIF","erythrocyte_development_(GO:0048821)","2 of 180",0.018001860889787235,0.22084322967874298,0.02020993366825551,0.24876094846411864,-1.2790907722311986,5.138465961227792,"piezo1;nfatc1","GO:0048821","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_vascular_endothelial_growth_factor_receptor_signaling_pathway_(GO:0030947)","1 of 89",0.09754368400406944,0.24339717379506126,0.10836106212810442,0.26933687562513514,-2.1808764826534253,5.07589178724731,"nfatc1","GO:0030947","LEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_stabilization_(GO:0050821)","1 of 87",0.09545529600301217,0.24339717379506126,0.10606724733957182,0.26933687562513514,-2.067761586597297,4.857373047987097,"sema3d","GO:0050821","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_cycle_(GO:0051726)","1 of 88",0.09650006716352322,0.24339717379506126,0.1072147861763952,0.26933687562513514,-2.0409052494185995,4.7720682769389615,"meox1","GO:0051726","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_DNA_replication_(GO:0006275)","1 of 79",0.08705542439930607,0.24339717379506126,0.09684133361541697,0.26933687562513514,-1.9395828076077315,4.734929529777097,"sema3d","GO:0006275","LEC","downregulated"
"GO_Biological_Process_AutoRIF","nose_development_(GO:0043584)","1 of 87",0.09545529600301217,0.24339717379506126,0.10606724733957182,0.26933687562513514,-1.939508486154994,4.556094042976473,"sema3d","GO:0043584","LEC","downregulated"
"GO_Biological_Process_AutoRIF","olfactory_nerve_formation_(GO:0021628)","1 of 90",0.09858614772807577,0.24339717379506126,0.10950607635755959,0.26933687562513514,-1.9625808933911133,4.546955530043964,"sema3d","GO:0021628","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_axon_guidance_(GO:1902667)","1 of 99",0.10791663158943877,0.24339717379506126,0.11975461757356068,0.26933687562513514,-2.0002050391634554,4.453249057783708,"sema3d","GO:1902667","LEC","downregulated"
"GO_Biological_Process_AutoRIF","cyclic_purine_nucleotide_metabolic_process_(GO:0052652)","1 of 85",0.0933622858113344,0.24339717379506126,0.10376837638488452,0.26933687562513514,-1.8778771120771804,4.452949542240615,"sema3d","GO:0052652","LEC","downregulated"
"GO_Biological_Process_AutoRIF","glycosaminoglycan_metabolic_process_(GO:0030203)","1 of 77",0.08494382763849573,0.24339717379506126,0.09452214501872597,0.26933687562513514,-1.7843590091030257,4.399810156709657,"sema3d","GO:0030203","LEC","downregulated"
"GO_Biological_Process_AutoRIF","glycosaminoglycan_biosynthetic_process_(GO:0006024)","1 of 77",0.08494382763849573,0.24339717379506126,0.09452214501872597,0.26933687562513514,-1.7828562623366162,4.396104736190535,"sema3d","GO:0006024","LEC","downregulated"
"GO_Biological_Process_AutoRIF","striated_muscle_cell_differentiation_(GO:0051146)","2 of 233",0.02911316172607717,0.22084322967874298,0.032664574957069446,0.24876094846411864,-1.226139843801612,4.336323151327137,"nfatc1;meox1","GO:0051146","LEC","downregulated"
"GO_Biological_Process_AutoRIF","axon_extension_(GO:0048675)","1 of 88",0.09650006716352322,0.24339717379506126,0.1072147861763952,0.26933687562513514,-1.8501410374362852,4.326021188454382,"sema3d","GO:0048675","LEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cell_division_(GO:0051782)","1 of 99",0.10791663158943877,0.24339717379506126,0.11975461757356068,0.26933687562513514,-1.866228386619658,4.154963936996686,"meox1","GO:0051782","LEC","downregulated"
"GO_Biological_Process_AutoRIF","optic_nerve_morphogenesis_(GO:0021631)","1 of 98",0.10688449127260893,0.24339717379506126,0.11862090686850595,0.26933687562513514,-1.8466286513206611,4.129073756888543,"sema3d","GO:0021631","LEC","downregulated"
"GO_Biological_Process_AutoRIF","mitochondrial_DNA_metabolic_process_(GO:0032042)","1 of 81",0.08916235980912154,0.24339717379506126,0.09915542882856616,0.26933687562513514,-1.6375600242314283,3.9584677936399633,"cox7c","GO:0032042","LEC","downregulated"
"GO_Biological_Process_AutoRIF","endothelial_cell_development_(GO:0001885)","2 of 245",0.031929892925591966,0.22084322967874298,0.03582984988807697,0.24876094846411864,-1.1241332054962407,3.871753779307184,"sema3d;nfatc1","GO:0001885","LEC","downregulated"
"GO_Biological_Process_AutoRIF","proteoglycan_biosynthetic_process_(GO:0030166)","1 of 117",0.1263012080746669,0.24339717379506126,0.13994873854980075,0.26933687562513514,-1.854214597141684,3.836528879032007,"sema3d","GO:0030166","LEC","downregulated"
"GO_Biological_Process_AutoRIF","proteoglycan_metabolic_process_(GO:0006029)","1 of 117",0.1263012080746669,0.24339717379506126,0.13994873854980075,0.26933687562513514,-1.8523019350786172,3.832571417337933,"sema3d","GO:0006029","LEC","downregulated"
"GO_Biological_Process_AutoRIF","muscle_tissue_development_(GO:0060537)","2 of 223",0.026847783577525177,0.22084322967874298,0.030121219173932318,0.24876094846411864,-1.0508670527778352,3.80158723610561,"sema3d;meox1","GO:0060537","LEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_looping_(GO:0001947)","2 of 192",0.020319444596174307,0.22084322967874298,0.022803570269965896,0.24876094846411864,-0.9623998505838464,3.749680152553456,"sema3d;nfatc1","GO:0001947","LEC","downregulated"
"GO_Biological_Process_AutoRIF","ion_homeostasis_(GO:0050801)","1 of 82",0.09021408257413367,0.24339717379506126,0.10031056932953201,0.26933687562513514,-1.5462323894897902,3.7195698440735017,"piezo1","GO:0050801","LEC","downregulated"
"GO_Biological_Process_AutoRIF","stem_cell_differentiation_(GO:0048863)","1 of 121",0.1303371668398744,0.24339717379506126,0.14438198343497552,0.26933687562513514,-1.788193802525178,3.643678401821435,"meox1","GO:0048863","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_embryonic_development_(GO:0045995)","1 of 136",0.1453137677216309,0.24339717379506126,0.1608326639802494,0.26933687562513514,-1.885678509010928,3.637209771828171,"sema3d","GO:0045995","LEC","downregulated"
"GO_Biological_Process_AutoRIF","homeostasis_of_number_of_cells_(GO:0048872)","1 of 96",0.10481678279758545,0.24339717379506126,0.11634973030041579,0.26933687562513514,-1.5710523962753244,3.5435736879332103,"piezo1","GO:0048872","LEC","downregulated"
"GO_Biological_Process_AutoRIF","striated_muscle_tissue_development_(GO:0014706)","2 of 291",0.04366570238900687,0.22084322967874298,0.049051578169650945,0.24876094846411864,-1.0962686187813129,3.432627887883652,"nfatc1;meox1","GO:0014706","LEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_fiber_development_(GO:0048739)","2 of 237",0.030040298106476224,0.22084322967874298,0.03370608088167136,0.24876094846411864,-0.9719925117228186,3.407043245661414,"sema3d;nfatc1","GO:0048739","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_heart_looping_(GO:1901207)","1 of 140",0.14926567011741326,0.24339717379506126,0.16517344306292822,0.26933687562513514,-1.7810424792239932,3.387591845054203,"nfatc1","GO:1901207","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_vascular_endothelial_growth_factor_signaling_pathway_(GO:1900746)","1 of 122",0.13134336661495993,0.24339717379506126,0.14548722907530268,0.26933687562513514,-1.6663467947973474,3.3825844554208024,"nfatc1","GO:1900746","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_motility_(GO:2000145)","1 of 126",0.13535704131233386,0.24339717379506126,0.14989598321465317,0.26933687562513514,-1.638823052354304,3.2773826496128438,"sema3d","GO:2000145","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_nervous_system_development_(GO:0051960)","1 of 137",0.14630338628972236,0.24339717379506126,0.16191966830208884,0.26933687562513514,-1.6844525823053338,3.2376405334828364,"sema3d","GO:0051960","LEC","downregulated"
"GO_Biological_Process_AutoRIF","retinal_cone_cell_development_(GO:0046549)","1 of 108",0.1171546936337671,0.24339717379506126,0.12990189323412707,0.26933687562513514,-1.4984233332463894,3.213009290971474,"sema3d","GO:0046549","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_skeletal_muscle_fiber_development_(GO:0048742)","1 of 115",0.12427651634047936,0.24339717379506126,0.13772474284664088,0.26933687562513514,-1.5251640121330188,3.180342499695932,"meox1","GO:0048742","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_glycoprotein_biosynthetic_process_(GO:0010559)","1 of 136",0.1453137677216309,0.24339717379506126,0.1608326639802494,0.26933687562513514,-1.6391064512302835,3.1616068025341395,"sema3d","GO:0010559","LEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_morphogenesis_(GO:0055008)","2 of 261",0.03584709919507742,0.22084322967874298,0.040237063161054756,0.24876094846411864,-0.933594891574304,3.10746371626364,"sema3d;nfatc1","GO:0055008","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_communication_(GO:0010646)","1 of 127",0.1363576847645043,0.24339717379506126,0.15099512028875836,0.26933687562513514,-1.52579840149299,3.040113355387255,"sema3d","GO:0010646","LEC","downregulated"
"GO_Biological_Process_AutoRIF","muscle_cell_development_(GO:0055001)","2 of 262",0.03609790687093719,0.22084322967874298,0.040519451538938524,0.24876094846411864,-0.9036869600593304,3.001614670103921,"sema3d;meox1","GO:0055001","LEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_cell_development_(GO:0055013)","2 of 288",0.04285704416959166,0.22084322967874298,0.048138837353868195,0.24876094846411864,-0.950271201147277,2.993245245784,"sema3d;nfatc1","GO:0055013","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_wound_healing_(GO:0061041)","1 of 110",0.11919513328661242,0.24339717379506126,0.13214317539432224,0.26933687562513514,-1.3651534373137009,2.9036722874238574,"nfatc1","GO:0061041","LEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_blood_circulation_(GO:1903522)","1 of 115",0.12427651634047936,0.24339717379506126,0.13772474284664088,0.26933687562513514,-1.3874580693128036,2.893191702189682,"nfatc1","GO:1903522","LEC","downregulated"
