"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster"
"GO_Biological_Process_AutoRIF","embryonic_body_morphogenesis_(GO:0010172)","1 out of 100",0.394985014492121,0.548030252125959,0.511174370194583,0.725963879700312,-1.73341569182555,1.61018275492909,"cxcl12a","GO:0010172","iVEC"
"GO_Biological_Process_AutoRIF","extracellular_matrix_organization_(GO:0030198)","1 out of 75",0.313836686733111,0.529786761704579,0.415709297018742,0.721360579350659,-1.38529612992274,1.60539548983049,"cxcl12a","GO:0030198","iVEC"
"GO_Biological_Process_AutoRIF","granulocyte_differentiation_(GO:0030851)","1 out of 80",0.330885064281576,0.531254373208941,0.436151668751846,0.721360579350659,-1.44362380480212,1.59662512134686,"cxcl12a","GO:0030851","iVEC"
"GO_Biological_Process_AutoRIF","mechanoreceptor_differentiation_(GO:0042490)","1 out of 77",0.320707036349595,0.529786761704579,0.423971461921693,0.721360579350659,-1.39838839714092,1.59028536603841,"socs3a","GO:0042490","iVEC"
"GO_Biological_Process_AutoRIF","auditory_receptor_cell_differentiation_(GO:0042491)","1 out of 77",0.320707036349595,0.529786761704579,0.423971461921693,0.721360579350659,-1.39420530675494,1.58552824173787,"socs3a","GO:0042491","iVEC"
"GO_Biological_Process_AutoRIF","phospholipid_translocation_(GO:0045332)","1 out of 51",0.225827472418679,0.491072103659528,0.307096022235224,0.703068527352008,-1.06123684789453,1.57910341551758,"tpte","GO:0045332","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_myotube_differentiation_(GO:0010830)","1 out of 72",0.303401978233632,0.521363169493425,0.403099136486839,0.721360579350659,-1.32016643594807,1.57455814087655,"cxcl12a","GO:0010830","iVEC"
"GO_Biological_Process_AutoRIF","ERBB_signaling_pathway_(GO:0038127)","1 out of 73",0.306897552416594,0.525858843395768,0.407331706244609,0.721360579350659,-1.30310746839128,1.53928435032067,"kitlga","GO:0038127","iVEC"
"GO_Biological_Process_AutoRIF","posterior_lateral_line_system_development_(GO:0048915)","1 out of 62",0.267471988154518,0.503851855005752,0.359120527956926,0.704111723666366,-1.1654633496023,1.53694364499085,"cxcl12a","GO:0048915","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_angiogenesis_(GO:0045765)","3 out of 236",0.114711124224776,0.426278340561201,0.233238086984095,0.690247498357126,-0.702977999313967,1.52218516780334,"cxcl12a;abca1a;cyp3c1","GO:0045765","iVEC"
"GO_Biological_Process_AutoRIF","Wnt_signaling_pathway,_planar_cell_polarity_pathway_(GO:0060071)","1 out of 80",0.330885064281576,0.531254373208941,0.436151668751846,0.721360579350659,-1.36921352314138,1.5143285253841,"mcamb","GO:0060071","iVEC"
"GO_Biological_Process_AutoRIF","cellular_response_to_UV_(GO:0034644)","1 out of 69",0.292810196433262,0.521363169493425,0.390223948192329,0.721360579350659,-1.22829368978587,1.50862798600549,"aco2","GO:0034644","iVEC"
"GO_Biological_Process_AutoRIF","pronephric_duct_morphogenesis_(GO:0039023)","1 out of 51",0.225827472418679,0.491072103659528,0.307096022235224,0.703068527352008,-0.994441974890429,1.47971371536808,"slc20a1b","GO:0039023","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_myoblast_differentiation_(GO:0045661)","1 out of 71",0.299888951770244,0.521363169493425,0.398837120066902,0.721360579350659,-1.22700040966245,1.47772939562364,"cxcl12a","GO:0045661","iVEC"
"GO_Biological_Process_AutoRIF","glycosaminoglycan_metabolic_process_(GO:0030203)","1 out of 77",0.320707036349595,0.529786761704579,0.423971461921693,0.721360579350659,-1.28887179834923,1.46574010754456,"cxcl12a","GO:0030203","iVEC"
"GO_Biological_Process_AutoRIF","glycosaminoglycan_biosynthetic_process_(GO:0006024)","1 out of 77",0.320707036349595,0.529786761704579,0.423971461921693,0.721360579350659,-1.28721855728671,1.46385999678732,"cxcl12a","GO:0006024","iVEC"
"GO_Biological_Process_AutoRIF","lymphatic_endothelial_cell_differentiation_(GO:0060836)","3 out of 233",0.111521742103095,0.426278340561201,0.227632225861481,0.690247498357126,-0.658433972660873,1.44429843213742,"serpine1;cxcl12a;tfec","GO:0060836","iVEC"
"GO_Biological_Process_AutoRIF","neuromast_development_(GO:0048884)","1 out of 82",0.337586391002337,0.531254373208941,0.444132001833927,0.721360579350659,-1.32517291204262,1.43905009324883,"cxcl12a","GO:0048884","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_gastrulation_(GO:0010470)","1 out of 103",0.404060540633117,0.55575179533287,0.521553802013457,0.72837461544708,-1.58706728347765,1.4381853890956,"cxcl12a","GO:0010470","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_protein_phosphorylation_(GO:0001932)","1 out of 74",0.310375760109565,0.528788332038518,0.411535027482674,0.721360579350659,-1.21410129468481,1.42046401749276,"jak1","GO:0001932","iVEC"
"GO_Biological_Process_AutoRIF","auditory_receptor_cell_development_(GO:0060117)","2 out of 152",0.176356474177612,0.469163663537836,0.293240249472282,0.703068527352008,-0.810646709163465,1.40667300853837,"cxcl12a;socs3a","GO:0060117","iVEC"
"GO_Biological_Process_AutoRIF","aorta_morphogenesis_(GO:0035909)","1 out of 84",0.344221267008141,0.537452526555791,0.45200224273403,0.721360579350659,-1.30890910850516,1.39591309582431,"tfec","GO:0035909","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_glial_cell_proliferation_(GO:0060251)","1 out of 85",0.347513990116063,0.537829333246064,0.45589654166257,0.721360579350659,-1.31566796015774,1.3905957181572,"jak1","GO:0060251","iVEC"
"GO_Biological_Process_AutoRIF","cranial_ganglion_development_(GO:0061550)","1 out of 91",0.366929394913418,0.537829333246064,0.478702293937235,0.721360579350659,-1.38510036185612,1.38868200128229,"cxcl12a","GO:0061550","iVEC"
"GO_Biological_Process_AutoRIF","epidermal_growth_factor_receptor_signaling_pathway_(GO:0007173)","1 out of 81",0.334244074985702,0.531254373208941,0.440155690037922,0.721360579350659,-1.26333947040426,1.38447324619188,"kitlga","GO:0007173","iVEC"
"GO_Biological_Process_AutoRIF","olfactory_nerve_formation_(GO:0021628)","1 out of 90",0.363733682613915,0.537829333246064,0.474967109206876,0.721360579350659,-1.36750205536728,1.38300039416617,"cxcl12a","GO:0021628","iVEC"
"GO_Biological_Process_AutoRIF","digestive_tract_development_(GO:0048565)","1 out of 78",0.324116628088348,0.531254373208941,0.428059744537047,0.721360579350659,-1.22370835714111,1.37869330245308,"cyp3c1","GO:0048565","iVEC"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cell_migration_(GO:0030336)","1 out of 89",0.360522000632667,0.537829333246064,0.471205852265335,0.721360579350659,-1.34983724541015,1.37710705700996,"jak1","GO:0030336","iVEC"
"GO_Biological_Process_AutoRIF","lipid_transport_(GO:0006869)","1 out of 82",0.337586391002337,0.531254373208941,0.444132001833927,0.721360579350659,-1.25037322787906,1.35782258588555,"tpte","GO:0006869","iVEC"
"GO_Biological_Process_AutoRIF","artery_morphogenesis_(GO:0048844)","1 out of 91",0.366929394913418,0.537829333246064,0.478702293937235,0.721360579350659,-1.34966933432698,1.35315935500219,"cxcl12a","GO:0048844","iVEC"
"GO_Biological_Process_AutoRIF","organophosphate_biosynthetic_process_(GO:0090407)","1 out of 82",0.337586391002337,0.531254373208941,0.444132001833927,0.721360579350659,-1.24475577280858,1.35172240139677,"cyp3c1","GO:0090407","iVEC"
"GO_Biological_Process_AutoRIF","activation_of_protein_kinase_activity_(GO:0032147)","1 out of 79",0.327509276303207,0.531254373208941,0.432119749992003,0.721360579350659,-1.20678726398041,1.34706288773921,"tpte","GO:0032147","iVEC"
"GO_Biological_Process_AutoRIF","fin_regeneration_(GO:0031101)","3 out of 248",0.12780725150572,0.426278340561201,0.255919621941672,0.690247498357126,-0.649987216588943,1.3371744999991,"cxcl12a;socs3a;hspd1","GO:0031101","iVEC"
"GO_Biological_Process_AutoRIF","endothelial_cell_differentiation_(GO:0045446)","3 out of 244",0.123383167450546,0.426278340561201,0.248316896569445,0.690247498357126,-0.637472840646715,1.3338867919218,"serpine1;cxcl12a;tfec","GO:0045446","iVEC"
"GO_Biological_Process_AutoRIF","neural_crest_cell_migration_(GO:0001755)","3 out of 245",0.124483799040075,0.426278340561201,0.250213898535867,0.690247498357126,-0.636902351299388,1.32703680988214,"cxcl12a;kitlga;acvr2aa","GO:0001755","iVEC"
"GO_Biological_Process_AutoRIF","protein_phosphorylation_(GO:0006468)","1 out of 70",0.296358386726284,0.521363169493425,0.394545457555607,0.721360579350659,-1.06318973583984,1.29303624994722,"jak1","GO:0006468","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_autophagy_(GO:0010506)","1 out of 75",0.313836686733111,0.529786761704579,0.415709297018742,0.721360579350659,-1.11459735947119,1.29168741269192,"cebpb","GO:0010506","iVEC"
"GO_Biological_Process_AutoRIF","exocrine_pancreas_development_(GO:0031017)","1 out of 96",0.382671148953373,0.539710724231408,0.496993254517917,0.721363995635229,-1.32473421744521,1.27251223753472,"socs3a","GO:0031017","iVEC"
"GO_Biological_Process_AutoRIF","hepatocyte_differentiation_(GO:0070365)","1 out of 94",0.376421497820985,0.538516879657772,0.48975316925814,0.721360579350659,-1.27878729463006,1.24943370237747,"socs3a","GO:0070365","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_macroautophagy_(GO:0016241)","1 out of 77",0.320707036349595,0.529786761704579,0.423971461921693,0.721360579350659,-1.09809030777893,1.24877820112052,"cebpb","GO:0016241","iVEC"
"GO_Biological_Process_AutoRIF","transmembrane_receptor_protein_tyrosine_kinase_signaling_pathway_(GO:0007169)","2 out of 157",0.185318303899847,0.469163663537836,0.306299410054162,0.703068527352008,-0.729577119763351,1.22983382973598,"cxcl12a;kitlga","GO:0007169","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_isoprenoid_metabolic_process_(GO:0019747)","2 out of 164",0.197971702686815,0.486450229057855,0.324519364447988,0.703068527352008,-0.754941835146401,1.22272733092912,"cxcl12a;tpte","GO:0019747","iVEC"
"GO_Biological_Process_AutoRIF","axon_extension_(GO:0048675)","1 out of 88",0.357294269981654,0.537829333246064,0.46741834597843,0.721360579350659,-1.18425303658165,1.21882795659862,"cxcl12a","GO:0048675","iVEC"
"GO_Biological_Process_AutoRIF","positive_regulation_of_protein_secretion_(GO:0050714)","2 out of 156",0.183520476957572,0.469163663537836,0.303690006291183,0.703068527352008,-0.717575848713509,1.21659892274186,"abca1a;tfec","GO:0050714","iVEC"
"GO_Biological_Process_AutoRIF","positive_regulation_of_developmental_process_(GO:0051094)","1 out of 63",0.271146017700413,0.506704120577647,0.363656698447875,0.706060732700746,-0.93081305353191,1.21480206140042,"tfec","GO:0051094","iVEC"
"GO_Biological_Process_AutoRIF","transmembrane_transport_(GO:0055085)","1 out of 64",0.274801803344297,0.510346206210838,0.368161579320023,0.707911975670011,-0.93597698459938,1.20900629715445,"cd63","GO:0055085","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_epithelial_to_mesenchymal_transition_(GO:0010717)","1 out of 88",0.357294269981654,0.537829333246064,0.46741834597843,0.721360579350659,-1.16977044865259,1.20392254153396,"cxcl12a","GO:0010717","iVEC"
"GO_Biological_Process_AutoRIF","cellular_response_to_pH_(GO:0071467)","2 out of 155",0.181725309059591,0.469163663537836,0.301079278976251,0.703068527352008,-0.701339013493773,1.19596468088153,"cxcl12a;pik3c3","GO:0071467","iVEC"
"GO_Biological_Process_AutoRIF","sensory_organ_development_(GO:0007423)","1 out of 78",0.324116628088348,0.531254373208941,0.428059744537047,0.721360579350659,-1.05812093611952,1.19213392578403,"cxcl12a","GO:0007423","iVEC"
"GO_Biological_Process_AutoRIF","embryonic_cranial_skeleton_morphogenesis_(GO:0048701)","2 out of 156",0.183520476957572,0.469163663537836,0.303690006291183,0.703068527352008,-0.697293041004271,1.18221086180938,"cxcl12a;socs3a","GO:0048701","iVEC"
"GO_Biological_Process_AutoRIF","ion_homeostasis_(GO:0050801)","1 out of 82",0.337586391002337,0.531254373208941,0.444132001833927,0.721360579350659,-1.0701093272088,1.16206791816519,"tpte","GO:0050801","iVEC"
"GO_Biological_Process_AutoRIF","positive_regulation_of_protein_catabolic_process_(GO:0045732)","2 out of 167",0.203427618383682,0.486450229057855,0.332297810310804,0.703068527352008,-0.72916594436711,1.16115667758155,"abca1a;tfec","GO:0045732","iVEC"
"GO_Biological_Process_AutoRIF","vesicle_fusion_(GO:0006906)","1 out of 72",0.303401978233632,0.521363169493425,0.403099136486839,0.721360579350659,-0.96617569564938,1.15235455596876,"anxa1a","GO:0006906","iVEC"
"GO_Biological_Process_AutoRIF","positive_regulation_of_protein_metabolic_process_(GO:0051247)","2 out of 167",0.203427618383682,0.486450229057855,0.332297810310804,0.703068527352008,-0.72336640607235,1.15192123170003,"abca1a;tfec","GO:0051247","iVEC"
"GO_Biological_Process_AutoRIF","optic_nerve_morphogenesis_(GO:0021631)","1 out of 98",0.388858784776316,0.544584433949034,0.504133205181246,0.722953613185575,-1.21583262058931,1.14840135486852,"aco2","GO:0021631","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cell_migration_(GO:0030334)","2 out of 155",0.181725309059591,0.469163663537836,0.301079278976251,0.703068527352008,-0.668902323996392,1.14065172344267,"cxcl12a;mcamb","GO:0030334","iVEC"
"GO_Biological_Process_AutoRIF","heparan_sulfate_proteoglycan_metabolic_process_(GO:0030201)","1 out of 94",0.376421497820985,0.538516879657772,0.48975316925814,0.721360579350659,-1.15810467817984,1.13152126383732,"cxcl12a","GO:0030201","iVEC"
"GO_Biological_Process_AutoRIF","Rho_protein_signal_transduction_(GO:0007266)","1 out of 86",0.350790344671187,0.537829333246064,0.459763870789457,0.721360579350659,-1.0773138398591,1.12855793452196,"cxcl12a","GO:0007266","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_neuron_apoptotic_process_(GO:0043523)","2 out of 161",0.192534801694028,0.479732547554288,0.316721669459097,0.703068527352008,-0.683247366975817,1.12563524722879,"cxcl12a;st3gal5","GO:0043523","iVEC"
"GO_Biological_Process_AutoRIF","response_to_UV_(GO:0009411)","1 out of 82",0.337586391002337,0.531254373208941,0.444132001833927,0.721360579350659,-1.03453478164817,1.12343631572215,"aco2","GO:0009411","iVEC"
"GO_Biological_Process_AutoRIF","heparan_sulfate_proteoglycan_biosynthetic_process_(GO:0015012)","1 out of 94",0.376421497820985,0.538516879657772,0.48975316925814,0.721360579350659,-1.13918080981178,1.11303177851189,"cxcl12a","GO:0015012","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_neuron_migration_(GO:2001222)","2 out of 159",0.188921653609527,0.474685499405451,0.311513819952934,0.703068527352008,-0.666785453562022,1.11114653655426,"cxcl12a;kitlga","GO:2001222","iVEC"
"GO_Biological_Process_AutoRIF","nucleotide_biosynthetic_process_(GO:0009165)","1 out of 94",0.376421497820985,0.538516879657772,0.48975316925814,0.721360579350659,-1.13647148526093,1.11038464445079,"cxcl12a","GO:0009165","iVEC"
"GO_Biological_Process_AutoRIF","nucleotide_metabolic_process_(GO:0009117)","1 out of 94",0.376421497820985,0.538516879657772,0.48975316925814,0.721360579350659,-1.13506580941993,1.10901123483237,"cxcl12a","GO:0009117","iVEC"
"GO_Biological_Process_AutoRIF","RNA_interference_(GO:0016246)","1 out of 90",0.363733682613915,0.537829333246064,0.474967109206876,0.721360579350659,-1.09119214229125,1.1035589723443,"slc20a2","GO:0016246","iVEC"
"GO_Biological_Process_AutoRIF","receptor_metabolic_process_(GO:0043112)","2 out of 153",0.178143235582377,0.469163663537836,0.295854289668402,0.703068527352008,-0.639148223042373,1.10263765131634,"tfec;cyp3c1","GO:0043112","iVEC"
"GO_Biological_Process_AutoRIF","macrophage_differentiation_(GO:0030225)","1 out of 90",0.363733682613915,0.537829333246064,0.474967109206876,0.721360579350659,-1.08728565645039,1.09960821304817,"kitlga","GO:0030225","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_sprouting_angiogenesis_(GO:1903670)","1 out of 82",0.337586391002337,0.531254373208941,0.444132001833927,0.721360579350659,-1.00107712322817,1.08710351263537,"cxcl12a","GO:1903670","iVEC"
"GO_Biological_Process_AutoRIF","pineal_gland_development_(GO:0021982)","1 out of 76",0.317280417302654,0.529786761704579,0.41985471040937,0.721360579350659,-0.946458488390436,1.08650528741335,"kitlga","GO:0021982","iVEC"
"GO_Biological_Process_AutoRIF","intracellular_protein_transmembrane_transport_(GO:0065002)","1 out of 89",0.360522000632667,0.537829333246064,0.471205852265335,0.721360579350659,-1.0568037905994,1.0781536536037,"cd63","GO:0065002","iVEC"
"GO_Biological_Process_AutoRIF","intracellular_protein_transport_(GO:0006886)","1 out of 89",0.360522000632667,0.537829333246064,0.471205852265335,0.721360579350659,-1.0554955229597,1.07681895595389,"cd63","GO:0006886","iVEC"
"GO_Biological_Process_AutoRIF","neuropeptide_signaling_pathway_(GO:0007218)","1 out of 92",0.370109216143049,0.537829333246064,0.48241158248837,0.721360579350659,-1.08049354060768,1.07396426739636,"cxcl12a","GO:0007218","iVEC"
"GO_Biological_Process_AutoRIF","intracellular_pH_reduction_(GO:0051452)","1 out of 92",0.370109216143049,0.537829333246064,0.48241158248837,0.721360579350659,-1.05688281985644,1.05049622296913,"tpte","GO:0051452","iVEC"
"GO_Biological_Process_AutoRIF","cytoplasmic_translation_(GO:0002181)","1 out of 86",0.350790344671187,0.537829333246064,0.459763870789457,0.721360579350659,-1.00244600581605,1.05012889646115,"cd63","GO:0002181","iVEC"
"GO_Biological_Process_AutoRIF","stem_cell_development_(GO:0048864)","2 out of 178",0.223567453628231,0.491072103659528,0.360614115211967,0.704729545414237,-0.699888514261677,1.04846246283387,"cxcl12a;tfec","GO:0048864","iVEC"
"GO_Biological_Process_AutoRIF","glomerular_epithelial_cell_development_(GO:0072310)","1 out of 83",0.34091209441666,0.534791428221207,0.44808079089826,0.721360579350659,-0.946890719247544,1.01897809920582,"serpine1","GO:0072310","iVEC"
"GO_Biological_Process_AutoRIF","glutathione_metabolic_process_(GO:0006749)","1 out of 95",0.379554113623124,0.539129121013368,0.493385813721804,0.721363995635229,-1.04371565880645,1.01110799900334,"cyp3c1","GO:0006749","iVEC"
"GO_Biological_Process_AutoRIF","neuron_apoptotic_process_(GO:0051402)","2 out of 170",0.208900792925534,0.486450229057855,0.340054461451095,0.703068527352008,-0.64117122964887,1.00400734501874,"cxcl12a;st3gal5","GO:0051402","iVEC"
